case_id,stop_date,stop_time,driver_gender,year_of_birth,driver_age,driver_race,violation_raw,violation,search_conducted,search_type,stop_outcome,is_arrested,stop_duration,drugs_related_stop,stopped_by
1086,2008-08-17,00:49,Male,1990,18,White,Other Traffic Violation,Moving violation,Yes,Probable Cause,Citation,No,16-30 Min,Yes,105
1087,2008-08-17,13:32,Male,1971,37,White,Equipment/Inspection Violation,Equipment,Yes,Inventory,Citation,No,16-30 Min,No,106
1088,2008-08-22,23:33,Male,1985,23,White,Speeding,Speeding,Yes,Probable Cause,Citation,No,0-15 Min,No,107
1089,2008-08-23,03:32,Male,1984,24,Hispanic,Other Traffic Violation,Moving violation,Yes,Reasonable Suspicion,Warning,No,0-15 Min,No,108
1090,2008-08-24,13:08,Male,1974,34,White,Speeding,Speeding,Yes,Incident to Arrest,Citation,No,30+ Min,Yes,109
1091,2008-08-27,10:38,Male,1987,21,Black,Registration Violation,Registration/plates,Yes,Probable Cause,Arrest Driver,Yes,16-30 Min,No,100
1092,2008-08-28,00:22,Male,1978,30,White,Equipment/Inspection Violation,Equipment,Yes,Probable Cause,Citation,No,0-15 Min,No,101
1093,2008-08-28,01:35,Male,1979,29,Black,Other Traffic Violation,Moving violation,Yes,Incident to Arrest,Arrest Driver,Yes,30+ Min,No,102
1094,2008-09-01,00:29,Male,1990,18,White,Speeding,Speeding,Yes,Probable Cause,Citation,No,30+ Min,No,103
1095,2008-09-03,00:05,Female,1963,45,Black,Speeding,Speeding,Yes,Incident to Arrest,Arrest Driver,Yes,16-30 Min,No,104
1096,2008-09-03,00:30,Female,1963,45,Black,Speeding,Speeding,Yes,Incident to Arrest,Arrest Driver,Yes,30+ Min,No,105
1097,2008-09-03,18:21,Male,1990,18,White,Other Traffic Violation,Moving violation,Yes,Incident to Arrest,Arrest Driver,Yes,30+ Min,No,106
1098,2008-09-11,07:47,Male,1974,34,Hispanic,Equipment/Inspection Violation,Equipment,Yes,Probable Cause,Citation,No,30+ Min,No,107
1099,2008-09-11,13:14,Female,1974,34,Black,Speeding,Speeding,Yes,Reasonable Suspicion,Citation,No,16-30 Min,No,108
1100,2008-09-12,01:45,Male,1989,19,Hispanic,Speeding,Speeding,Yes,"Incident to Arrest,Probable Cause",Citation,No,30+ Min,Yes,109
1101,2008-09-13,01:11,Male,1983,25,White,Speeding,Speeding,Yes,Reasonable Suspicion,Citation,No,0-15 Min,No,100
1102,2008-09-13,22:50,Male,1946,62,White,Speeding,Speeding,Yes,Reasonable Suspicion,Citation,No,0-15 Min,No,101
1103,2008-09-13,23:46,Male,1982,26,White,APB,Other,Yes,"Incident to Arrest,Probable Cause,Protective Frisk",Citation,No,30+ Min,No,102
1104,2008-09-14,20:31,Male,1988,20,White,Other Traffic Violation,Moving violation,Yes,"Incident to Arrest,Probable Cause",Citation,No,0-15 Min,Yes,103
1105,2008-09-15,13:33,Male,1987,21,Hispanic,Registration Violation,Registration/plates,Yes,Incident to Arrest,Arrest Driver,Yes,30+ Min,No,104
1106,2008-09-16,00:27,Male,1955,53,White,Other Traffic Violation,Moving violation,Yes,Reasonable Suspicion,Warning,No,0-15 Min,No,105
1107,2008-09-16,01:10,Male,1986,22,Black,Other Traffic Violation,Moving violation,Yes,Incident to Arrest,Citation,No,0-15 Min,No,106
1108,2008-09-17,13:37,Male,1983,25,White,Equipment/Inspection Violation,Equipment,Yes,"Probable Cause,Reasonable Suspicion",Citation,No,16-30 Min,Yes,107
1109,2008-09-19,00:35,Male,1983,25,White,Registration Violation,Registration/plates,Yes,"Probable Cause,Reasonable Suspicion",Citation,No,16-30 Min,Yes,108
1110,2008-09-20,12:58,Male,1966,42,White,Other Traffic Violation,Moving violation,Yes,Protective Frisk,Citation,No,16-30 Min,No,109
1111,2008-09-20,12:58,Male,1965,43,White,Other Traffic Violation,Moving violation,Yes,Protective Frisk,Citation,No,16-30 Min,No,100
1112,2008-09-22,20:03,Male,1980,28,Hispanic,Speeding,Speeding,Yes,Probable Cause,Citation,No,0-15 Min,No,101
1113,2008-09-23,12:44,Male,1983,25,Black,Equipment/Inspection Violation,Equipment,Yes,Incident to Arrest,Arrest Driver,Yes,16-30 Min,No,102
1114,2008-09-24,01:15,Male,1970,38,Black,Speeding,Speeding,Yes,Incident to Arrest,Citation,No,16-30 Min,No,103
1115,2008-09-24,02:38,Male,1986,22,Black,Registration Violation,Registration/plates,Yes,Inventory,Citation,No,16-30 Min,No,104
1116,2008-09-24,15:04,Male,1978,30,White,Speeding,Speeding,Yes,Incident to Arrest,Citation,No,0-15 Min,No,105
1117,2008-09-24,16:39,Male,1978,30,White,Other Traffic Violation,Moving violation,Yes,Incident to Arrest,Citation,No,16-30 Min,No,106
1118,2008-10-01,01:38,Male,1978,30,White,Speeding,Speeding,Yes,"Incident to Arrest,Probable Cause",Arrest Driver,Yes,30+ Min,No,107
1119,2008-10-02,01:20,Male,1977,31,White,Speeding,Speeding,Yes,Incident to Arrest,Citation,No,30+ Min,No,108
1120,2008-10-02,20:42,Male,1932,76,White,Other Traffic Violation,Moving violation,Yes,Incident to Arrest,Arrest Driver,Yes,30+ Min,No,109
1121,2008-10-02,20:48,Male,1986,22,White,Speeding,Speeding,Yes,Probable Cause,Citation,No,16-30 Min,No,100
1122,2008-10-03,19:24,Male,1985,23,White,Speeding,Speeding,Yes,Incident to Arrest,Citation,No,0-15 Min,No,101
1123,2008-10-03,23:46,Female,1981,27,White,Other Traffic Violation,Moving violation,Yes,Probable Cause,Arrest Passenger,Yes,16-30 Min,Yes,102
1124,2008-10-04,10:02,Male,1979,29,Hispanic,Equipment/Inspection Violation,Equipment,Yes,Incident to Arrest,Arrest Driver,Yes,30+ Min,No,103
1125,2008-10-06,19:00,Female,1976,32,White,Equipment/Inspection Violation,Equipment,Yes,Incident to Arrest,Citation,No,30+ Min,No,104
1126,2008-10-07,11:07,Male,1965,43,Hispanic,Other Traffic Violation,Moving violation,Yes,Reasonable Suspicion,Citation,No,16-30 Min,No,105
1127,2008-10-07,23:50,Female,1977,31,Asian,Call for Service,Other,Yes,Incident to Arrest,Arrest Driver,Yes,16-30 Min,No,106
1128,2008-10-10,02:07,Male,1985,23,Black,Speeding,Speeding,Yes,Probable Cause,Citation,No,0-15 Min,No,107
1129,2008-10-10,20:48,Male,1989,19,White,Other Traffic Violation,Moving violation,Yes,Probable Cause,Citation,No,16-30 Min,Yes,108
1130,2008-10-11,12:03,Female,1958,50,Black,Other Traffic Violation,Moving violation,Yes,Incident to Arrest,Arrest Driver,Yes,16-30 Min,No,109
1131,2008-10-11,13:32,Male,1988,20,Hispanic,Speeding,Speeding,Yes,Reasonable Suspicion,Citation,No,16-30 Min,No,100
1132,2008-10-11,15:22,Male,1987,21,Hispanic,Other Traffic Violation,Moving violation,Yes,Probable Cause,Citation,No,30+ Min,No,101
1133,2008-10-13,15:17,Male,1968,40,Black,Other Traffic Violation,Moving violation,Yes,Incident to Arrest,Arrest Passenger,Yes,16-30 Min,No,102
1134,2008-10-14,01:15,Male,1984,24,White,Speeding,Speeding,Yes,"Probable Cause,Protective Frisk",Citation,No,16-30 Min,No,103
1135,2008-10-15,17:58,Male,1970,38,Hispanic,Equipment/Inspection Violation,Equipment,Yes,Incident to Arrest,Citation,No,16-30 Min,No,104
1136,2008-10-17,20:39,Male,1953,55,White,Call for Service,Other,Yes,Incident to Arrest,Arrest Driver,Yes,30+ Min,No,105
1137,2008-10-20,01:41,Female,1982,26,White,Registration Violation,Registration/plates,Yes,Probable Cause,Arrest Passenger,Yes,16-30 Min,No,106
1138,2008-10-23,02:39,Male,1975,33,Hispanic,Equipment/Inspection Violation,Equipment,Yes,Incident to Arrest,Arrest Driver,Yes,30+ Min,No,107
1139,2008-10-23,22:49,Male,1979,29,White,Speeding,Speeding,Yes,Reasonable Suspicion,Citation,No,30+ Min,No,108
1140,2008-10-27,13:30,Female,1960,48,White,Equipment/Inspection Violation,Equipment,Yes,Incident to Arrest,Citation,No,0-15 Min,No,109
1141,2008-10-27,13:30,Female,1960,48,White,Equipment/Inspection Violation,Equipment,Yes,Incident to Arrest,Arrest Driver,Yes,0-15 Min,No,100
1142,2008-10-27,17:45,Male,1989,19,Hispanic,Registration Violation,Registration/plates,Yes,Incident to Arrest,Citation,No,16-30 Min,No,101
1143,2008-10-31,23:36,Male,1987,21,White,Speeding,Speeding,Yes,Probable Cause,Citation,No,16-30 Min,Yes,102
1144,2008-11-01,00:51,Male,1970,38,White,Call for Service,Other,Yes,Incident to Arrest,Arrest Driver,Yes,30+ Min,Yes,103
1145,2008-11-02,00:31,Male,1989,19,Black,Speeding,Speeding,Yes,Incident to Arrest,Citation,No,16-30 Min,Yes,104
1146,2008-11-03,14:01,Male,1953,55,White,Suspicious Person,Other,Yes,Incident to Arrest,Arrest Driver,Yes,16-30 Min,No,105
1147,2008-11-03,14:32,Male,1968,40,White,Violation of City/Town Ordinance,Other,Yes,Probable Cause,Citation,No,0-15 Min,No,106
1148,2008-11-03,18:33,Male,1962,46,White,Speeding,Speeding,Yes,Probable Cause,Arrest Driver,Yes,16-30 Min,Yes,107
1149,2008-11-04,00:39,Male,1986,22,White,Other Traffic Violation,Moving violation,Yes,Probable Cause,Citation,No,16-30 Min,No,108
1150,2008-11-05,09:34,Male,1981,27,White,Registration Violation,Registration/plates,Yes,Incident to Arrest,Citation,No,30+ Min,No,109
1151,2008-11-05,15:17,Female,1983,25,White,Registration Violation,Registration/plates,Yes,Incident to Arrest,Citation,No,30+ Min,No,100
1152,2008-11-06,01:34,Female,1978,30,Black,Other Traffic Violation,Moving violation,Yes,Incident to Arrest,Citation,No,16-30 Min,Yes,101
1153,2008-11-09,01:30,Male,1970,38,Black,Equipment/Inspection Violation,Equipment,Yes,Incident to Arrest,No Action,No,16-30 Min,No,102
1154,2008-11-10,02:31,Male,1966,42,White,Speeding,Speeding,Yes,Probable Cause,Citation,No,0-15 Min,Yes,103
1155,2008-11-10,07:11,Female,1982,26,White,Speeding,Speeding,Yes,Incident to Arrest,Citation,No,30+ Min,No,104
1156,2008-11-10,20:23,Male,1988,20,White,Equipment/Inspection Violation,Equipment,Yes,Probable Cause,Citation,No,0-15 Min,No,105
1157,2008-11-12,06:40,Male,1984,24,White,Speeding,Speeding,Yes,Incident to Arrest,Arrest Driver,Yes,16-30 Min,No,106
1158,2008-11-13,23:21,Male,1979,29,Hispanic,Speeding,Speeding,Yes,"Incident to Arrest,Probable Cause",Arrest Driver,Yes,30+ Min,No,107
1159,2008-11-15,03:00,Male,1982,26,White,Other Traffic Violation,Moving violation,Yes,Incident to Arrest,Arrest Driver,Yes,16-30 Min,Yes,108
1160,2008-11-15,10:06,Male,1964,44,White,Speeding,Speeding,Yes,Inventory,Citation,No,16-30 Min,No,109
1161,2008-11-15,23:25,Male,1970,38,White,Other Traffic Violation,Moving violation,Yes,Reasonable Suspicion,Citation,No,30+ Min,No,100
1162,2008-11-17,11:28,Male,1984,24,Hispanic,Speeding,Speeding,Yes,Inventory,Citation,No,30+ Min,No,101
1163,2008-11-17,13:46,Male,1981,27,Hispanic,Speeding,Speeding,Yes,Probable Cause,Citation,No,0-15 Min,No,102
1164,2008-11-18,01:15,Male,1970,38,White,Other Traffic Violation,Moving violation,Yes,"Incident to Arrest,Probable Cause",Arrest Driver,Yes,30+ Min,No,103
1165,2008-11-18,01:48,Female,1988,20,Hispanic,Other Traffic Violation,Moving violation,Yes,"Incident to Arrest,Reasonable Suspicion",Citation,No,0-15 Min,Yes,104
1166,2008-11-20,14:52,Male,1983,25,Black,Registration Violation,Registration/plates,Yes,Incident to Arrest,Citation,No,16-30 Min,No,105
1167,2008-11-20,18:38,Male,1986,22,White,Other Traffic Violation,Moving violation,Yes,Reasonable Suspicion,Citation,No,0-15 Min,Yes,106
1168,2008-11-20,23:07,Male,1982,26,Black,Other Traffic Violation,Moving violation,Yes,Probable Cause,Citation,No,16-30 Min,No,107
1169,2008-11-21,00:50,Male,1975,33,White,Speeding,Speeding,Yes,Probable Cause,Citation,No,16-30 Min,Yes,108
1170,2008-11-21,23:12,Male,1971,37,Black,Other Traffic Violation,Moving violation,Yes,Reasonable Suspicion,Citation,No,0-15 Min,Yes,109
1171,2008-11-23,03:05,Female,1954,54,White,Other Traffic Violation,Moving violation,Yes,Incident to Arrest,Citation,No,0-15 Min,No,100
1172,2008-11-26,22:15,Male,1976,32,White,Other Traffic Violation,Moving violation,Yes,Probable Cause,Citation,No,16-30 Min,Yes,101
1173,2008-11-27,15:33,Male,1958,50,White,APB,Other,Yes,Incident to Arrest,Arrest Driver,Yes,16-30 Min,No,102
1174,2008-11-29,01:21,Male,1980,28,White,Equipment/Inspection Violation,Equipment,Yes,Reasonable Suspicion,Citation,No,30+ Min,No,103
1175,2008-11-29,23:56,Male,1991,17,White,Speeding,Speeding,Yes,Protective Frisk,Citation,No,0-15 Min,No,104
1176,2008-11-30,20:34,Female,1985,23,Hispanic,Speeding,Speeding,Yes,"Incident to Arrest,Inventory",Citation,No,30+ Min,No,105
1177,2008-12-02,02:25,Male,1984,24,Black,Speeding,Speeding,Yes,Reasonable Suspicion,Citation,No,0-15 Min,No,106
1178,2008-12-05,17:45,Female,1987,21,Hispanic,Other Traffic Violation,Moving violation,Yes,Incident to Arrest,Arrest Driver,Yes,30+ Min,No,107
1179,2008-12-05,20:43,Male,1987,21,White,Other Traffic Violation,Moving violation,Yes,Incident to Arrest,Citation,No,16-30 Min,No,108
1180,2008-12-07,01:08,Male,1977,31,Black,Speeding,Speeding,Yes,Probable Cause,Citation,No,0-15 Min,No,109
1181,2008-12-09,00:29,Male,1983,25,Hispanic,Other Traffic Violation,Moving violation,Yes,Incident to Arrest,Arrest Driver,Yes,16-30 Min,No,100
1182,2008-12-09,14:20,Male,1957,51,Black,Registration Violation,Registration/plates,Yes,"Incident to Arrest,Protective Frisk",Citation,No,0-15 Min,No,101
1183,2008-12-09,23:56,Male,1984,24,Black,Equipment/Inspection Violation,Equipment,Yes,Incident to Arrest,Citation,No,30+ Min,No,102
1184,2008-12-13,01:04,Male,1978,30,White,Other Traffic Violation,Moving violation,Yes,Incident to Arrest,Arrest Driver,Yes,30+ Min,No,103
1185,2008-12-14,00:21,Male,1964,44,Black,Speeding,Speeding,Yes,"Protective Frisk,Reasonable Suspicion",Citation,No,0-15 Min,No,104
1186,2008-12-15,18:00,Male,1982,26,Black,Equipment/Inspection Violation,Equipment,Yes,"Incident to Arrest,Inventory",Citation,No,0-15 Min,No,105
1187,2008-12-18,01:58,Female,1990,18,White,Speeding,Speeding,Yes,"Probable Cause,Reasonable Suspicion",Citation,No,16-30 Min,Yes,106
1188,2008-12-22,23:48,Male,1979,29,Black,Registration Violation,Registration/plates,Yes,Probable Cause,No Action,No,16-30 Min,No,107
1189,2008-12-24,03:31,Male,1985,23,White,Speeding,Speeding,Yes,"Incident to Arrest,Probable Cause",Arrest Driver,Yes,30+ Min,No,108
1190,2008-12-28,23:26,Male,1980,28,White,Speeding,Speeding,Yes,Probable Cause,Citation,No,0-15 Min,Yes,109
1191,2008-12-30,20:58,Male,1968,40,White,Speeding,Speeding,Yes,"Probable Cause,Reasonable Suspicion",Citation,No,16-30 Min,No,100
1192,2009-01-02,09:07,Male,1985,24,White,Registration Violation,Registration/plates,Yes,Incident to Arrest,Arrest Driver,Yes,30+ Min,No,101
1193,2009-01-02,13:34,Male,1983,26,White,Equipment/Inspection Violation,Equipment,Yes,Probable Cause,Citation,No,30+ Min,Yes,102
1194,2009-01-02,14:54,Male,1981,28,Black,Equipment/Inspection Violation,Equipment,Yes,Incident to Arrest,Arrest Driver,Yes,30+ Min,No,103
1195,2009-01-03,00:34,Male,1973,36,White,Other Traffic Violation,Moving violation,Yes,Incident to Arrest,Arrest Driver,Yes,30+ Min,No,104
1196,2009-01-06,00:23,Male,1986,23,White,Other Traffic Violation,Moving violation,Yes,Incident to Arrest,Citation,No,16-30 Min,No,105
1197,2009-01-06,09:54,Female,1983,26,Black,Registration Violation,Registration/plates,Yes,Incident to Arrest,Citation,No,16-30 Min,No,106
1198,2009-01-09,18:41,Male,1990,19,White,Other Traffic Violation,Moving violation,Yes,Incident to Arrest,Arrest Driver,Yes,16-30 Min,No,107
1199,2009-01-09,23:35,Male,1970,39,Black,Equipment/Inspection Violation,Equipment,Yes,Probable Cause,Warning,No,16-30 Min,Yes,108
1200,2009-01-10,01:50,Male,1989,20,White,Speeding,Speeding,Yes,Protective Frisk,Citation,No,16-30 Min,No,109
1201,2009-01-10,03:19,Male,1975,34,White,Speeding,Speeding,Yes,Protective Frisk,Citation,No,16-30 Min,No,100
1202,2009-01-10,11:10,Male,1965,44,White,Other Traffic Violation,Moving violation,Yes,Probable Cause,Arrest Driver,Yes,16-30 Min,Yes,101
1203,2009-01-11,15:00,Male,1989,20,Black,Other Traffic Violation,Moving violation,Yes,Incident to Arrest,Citation,No,16-30 Min,Yes,102
1204,2009-01-11,22:02,Male,1990,19,White,Speeding,Speeding,Yes,Reasonable Suspicion,Citation,No,0-15 Min,Yes,103
1205,2009-01-12,13:02,Male,1989,20,Hispanic,Equipment/Inspection Violation,Equipment,Yes,Probable Cause,Citation,No,0-15 Min,No,104
1206,2009-01-13,02:34,Male,1988,21,Black,Speeding,Speeding,Yes,Reasonable Suspicion,Citation,No,0-15 Min,No,105
1207,2009-01-13,10:48,Male,1976,33,Hispanic,Registration Violation,Registration/plates,Yes,Incident to Arrest,Arrest Driver,Yes,16-30 Min,Yes,106
1208,2009-01-14,13:08,Female,1984,25,Hispanic,Registration Violation,Registration/plates,Yes,Incident to Arrest,Citation,No,0-15 Min,No,107
1209,2009-01-15,07:10,Male,1986,23,Hispanic,Speeding,Speeding,Yes,Incident to Arrest,Citation,No,0-15 Min,No,108
1210,2009-01-15,10:58,Male,1989,20,Hispanic,Other Traffic Violation,Moving violation,Yes,"Incident to Arrest,Probable Cause",Citation,No,16-30 Min,No,109
1211,2009-01-15,18:48,Male,1983,26,Black,Equipment/Inspection Violation,Equipment,Yes,Probable Cause,Citation,No,0-15 Min,No,100
1212,2009-01-16,22:45,Male,1969,40,White,Speeding,Speeding,Yes,"Incident to Arrest,Probable Cause",Citation,No,30+ Min,No,101
1213,2009-01-17,10:21,Female,1981,28,White,Speeding,Speeding,Yes,Incident to Arrest,Arrest Driver,Yes,16-30 Min,No,102
1214,2009-01-17,23:40,Female,1989,20,White,Speeding,Speeding,Yes,"Probable Cause,Protective Frisk",Citation,No,16-30 Min,Yes,103
1215,2009-01-19,11:20,Male,1986,23,Black,Equipment/Inspection Violation,Equipment,Yes,Incident to Arrest,Citation,No,16-30 Min,No,104
1216,2009-01-19,15:58,Female,1985,24,White,Equipment/Inspection Violation,Equipment,Yes,Protective Frisk,N/D,No,16-30 Min,No,105
1217,2009-01-20,18:37,Male,1976,33,White,Other Traffic Violation,Moving violation,Yes,Incident to Arrest,Citation,No,16-30 Min,No,106
1218,2009-01-22,01:05,Male,1990,19,Black,Equipment/Inspection Violation,Equipment,Yes,Probable Cause,Citation,No,0-15 Min,Yes,107
1219,2009-01-22,10:59,Male,1978,31,Hispanic,Call for Service,Other,Yes,Incident to Arrest,Citation,No,16-30 Min,No,108
1220,2009-01-24,10:05,Male,1970,39,White,Other Traffic Violation,Moving violation,Yes,Incident to Arrest,Arrest Driver,Yes,16-30 Min,No,109
1221,2009-01-24,21:39,Male,1962,47,White,Other Traffic Violation,Moving violation,Yes,Incident to Arrest,Citation,No,30+ Min,No,100
1222,2009-01-25,00:01,Male,1971,38,Black,Speeding,Speeding,Yes,Probable Cause,Citation,No,0-15 Min,No,101
1223,2009-01-27,19:23,Female,1956,53,White,Call for Service,Other,Yes,Incident to Arrest,Citation,No,0-15 Min,No,102
1224,2009-01-27,19:23,Female,1956,53,White,Special Detail/Directed Patrol,Other,Yes,Incident to Arrest,Citation,No,0-15 Min,No,103
1225,2009-01-31,23:37,Male,1986,23,Hispanic,Speeding,Speeding,Yes,Probable Cause,Citation,No,0-15 Min,Yes,104
1226,2009-02-01,02:42,Male,1983,26,White,Speeding,Speeding,Yes,Probable Cause,Citation,No,16-30 Min,Yes,105
1227,2009-02-01,09:06,Female,1987,22,Hispanic,Registration Violation,Registration/plates,Yes,Incident to Arrest,Citation,No,0-15 Min,No,106
1228,2009-02-02,00:30,Male,1979,30,Black,Other Traffic Violation,Moving violation,Yes,Incident to Arrest,Citation,No,16-30 Min,Yes,107
1229,2009-02-05,00:39,Male,1977,32,Hispanic,Other Traffic Violation,Moving violation,Yes,Incident to Arrest,Citation,No,16-30 Min,No,108
1230,2009-02-05,08:53,Male,1972,37,White,Registration Violation,Registration/plates,Yes,Incident to Arrest,Citation,No,16-30 Min,No,109
1231,2009-02-05,12:16,Male,1963,46,White,Registration Violation,Registration/plates,Yes,Incident to Arrest,Citation,No,16-30 Min,No,100
1232,2009-02-06,16:41,Male,1982,27,White,Speeding,Speeding,Yes,Incident to Arrest,Arrest Driver,Yes,16-30 Min,No,101
1233,2009-02-07,08:25,Male,1988,21,Black,Speeding,Speeding,Yes,Probable Cause,Citation,No,16-30 Min,Yes,102
1234,2009-02-07,15:20,Male,1992,17,Hispanic,Speeding,Speeding,Yes,Incident to Arrest,Arrest Driver,Yes,30+ Min,No,103
1235,2009-02-10,00:55,Male,1987,22,Hispanic,Registration Violation,Registration/plates,Yes,Incident to Arrest,Citation,No,16-30 Min,Yes,104
1236,2009-02-10,15:50,Male,1973,36,Black,Speeding,Speeding,Yes,Incident to Arrest,Arrest Driver,Yes,30+ Min,No,105
1237,2009-02-10,21:05,Male,1984,25,White,Equipment/Inspection Violation,Equipment,Yes,Probable Cause,Citation,No,0-15 Min,No,106
1238,2009-02-11,01:31,Male,1988,21,Asian,Other Traffic Violation,Moving violation,Yes,Probable Cause,Citation,No,16-30 Min,No,107
