case_id;stop_date;stop_time;driver_gender;year_of_birth;driver_age;driver_race;violation_raw;violation;search_conducted;search_type;stop_outcome;is_arrested;stop_duration;drugs_related_stop;stopped_by
873;24.11.2007;20:07;Male;1967;40;White;Speeding;Speeding;Yes;Incident to Arrest;Arrest Driver;Yes;30+ Min;No;102
874;25.11.2007;2:31;Female;1982;25;White;Call for Service;Other;Yes;Incident to Arrest;Arrest Driver;Yes;30+ Min;No;103
875;27.11.2007;10:33;Male;1983;24;Black;Equipment/Inspection Violation;Equipment;Yes;Incident to Arrest,Inventory;Arrest Driver;Yes;30+ Min;No;104
876;28.11.2007;14:05;Male;1975;32;White;Equipment/Inspection Violation;Equipment;Yes;Reasonable Suspicion;Citation;No;16-30 Min;No;105
877;28.11.2007;22:20;Male;1978;29;Hispanic;Equipment/Inspection Violation;Equipment;Yes;Incident to Arrest,Inventory;Citation;No;16-30 Min;No;106
878;29.11.2007;20:50;Male;1968;39;White;Speeding;Speeding;Yes;Incident to Arrest,Inventory,Probable Cause;Arrest Driver;Yes;30+ Min;Yes;107
879;30.11.2007;23:05;Male;1985;22;White;Speeding;Speeding;Yes;Reasonable Suspicion;Citation;No;16-30 Min;No;108
880;1.12.2007;0:01;Male;1991;16;Black;Equipment/Inspection Violation;Equipment;Yes;Incident to Arrest;Citation;No;30+ Min;Yes;109
881;2.12.2007;1:34;Male;1978;29;Black;Speeding;Speeding;Yes;Incident to Arrest;Citation;No;30+ Min;No;100
882;3.12.2007;9:45;Male;1978;29;Black;Speeding;Speeding;Yes;Incident to Arrest;Citation;No;16-30 Min;No;101
883;3.12.2007;19:28;Male;1986;21;Black;Speeding;Speeding;Yes;Incident to Arrest;Citation;No;30+ Min;No;102
884;5.12.2007;2:52;Male;1982;25;Black;Speeding;Speeding;Yes;Probable Cause;Citation;No;0-15 Min;Yes;103
885;5.12.2007;14:07;Male;1960;47;Black;Other Traffic Violation;Moving violation;Yes;Incident to Arrest;Citation;No;0-15 Min;No;104
886;7.12.2007;23:29;Female;1960;47;White;Other Traffic Violation;Moving violation;Yes;Incident to Arrest;Citation;No;30+ Min;No;105
887;9.12.2007;0:16;Male;1988;19;White;Call for Service;Other;Yes;Probable Cause;Citation;No;30+ Min;No;106
888;9.12.2007;10:18;Female;1976;31;White;Other Traffic Violation;Moving violation;Yes;Incident to Arrest;Arrest Driver;Yes;16-30 Min;Yes;107
889;10.12.2007;15:45;Male;1976;31;White;Other Traffic Violation;Moving violation;Yes;Protective Frisk;Citation;No;16-30 Min;Yes;108
890;12.12.2007;12:12;Male;1988;19;White;Speeding;Speeding;Yes;Probable Cause;Citation;No;16-30 Min;No;109
891;15.12.2007;10:47;Male;1982;25;Hispanic;Speeding;Speeding;Yes;Incident to Arrest;Citation;No;0-15 Min;No;100
892;21.12.2007;9:19;Male;1983;24;White;Other Traffic Violation;Moving violation;Yes;Incident to Arrest;Arrest Driver;Yes;16-30 Min;No;101
893;27.12.2007;10:41;Male;1987;20;Hispanic;Equipment/Inspection Violation;Equipment;Yes;Probable Cause;Citation;No;16-30 Min;Yes;102
894;27.12.2007;19:53;Male;1986;21;Hispanic;Speeding;Speeding;Yes;Probable Cause;Arrest Driver;Yes;16-30 Min;Yes;103
895;29.12.2007;17:04;Male;1987;20;White;Speeding;Speeding;Yes;Probable Cause;Citation;No;16-30 Min;No;104
896;31.12.2007;0:31;Male;1989;18;Black;Speeding;Speeding;Yes;Protective Frisk,Reasonable Suspicion;Citation;No;16-30 Min;No;105
897;31.12.2007;23:56;Male;1984;23;White;Speeding;Speeding;Yes;Probable Cause;Citation;No;16-30 Min;Yes;106
898;1.1.2008;0:43;Female;1984;24;White;Other Traffic Violation;Moving violation;Yes;Protective Frisk;Citation;No;16-30 Min;No;107
899;1.1.2008;0:45;Male;1991;17;Hispanic;Other Traffic Violation;Moving violation;Yes;Probable Cause;Citation;No;16-30 Min;No;108
900;1.1.2008;9:34;Male;1964;44;White;Other Traffic Violation;Moving violation;Yes;Incident to Arrest;Arrest Driver;Yes;16-30 Min;No;109
901;5.1.2008;12:15;Male;1982;26;White;Registration Violation;Registration/plates;Yes;Incident to Arrest;No Action;No;16-30 Min;No;100
902;5.1.2008;12:20;Male;1989;19;White;Registration Violation;Registration/plates;Yes;Incident to Arrest,Inventory;Citation;No;30+ Min;No;101
903;5.1.2008;22:44;Male;1984;24;White;Speeding;Speeding;Yes;Incident to Arrest,Protective Frisk;Citation;No;0-15 Min;No;102
904;5.1.2008;23:04;Male;1983;25;White;Equipment/Inspection Violation;Equipment;Yes;Probable Cause;Citation;No;0-15 Min;No;103
905;6.1.2008;13:24;Male;1987;21;Black;Equipment/Inspection Violation;Equipment;Yes;Probable Cause;Warning;No;16-30 Min;Yes;104
906;6.1.2008;14:18;Male;1977;31;White;Equipment/Inspection Violation;Equipment;Yes;Incident to Arrest;Arrest Driver;Yes;16-30 Min;No;105
907;7.1.2008;10:36;Male;1971;37;White;Other Traffic Violation;Moving violation;Yes;Protective Frisk;Citation;No;16-30 Min;No;106
908;11.1.2008;13:38;Male;1984;24;White;Other Traffic Violation;Moving violation;Yes;Incident to Arrest;Arrest Driver;Yes;30+ Min;No;107
909;13.1.2008;1:47;Male;1986;22;White;Equipment/Inspection Violation;Equipment;Yes;Incident to Arrest;Citation;No;30+ Min;No;108
910;15.1.2008;8:56;Male;1975;33;White;Equipment/Inspection Violation;Equipment;Yes;Probable Cause;Citation;No;0-15 Min;No;109
911;16.1.2008;0:12;Male;1973;35;Black;Registration Violation;Registration/plates;Yes;Incident to Arrest;Citation;No;0-15 Min;No;100
912;16.1.2008;9:58;Female;1986;22;White;Speeding;Speeding;Yes;Incident to Arrest;Citation;No;30+ Min;No;101
913;16.1.2008;15:00;Female;1945;63;White;Speeding;Speeding;Yes;Incident to Arrest;Citation;No;16-30 Min;No;102
914;16.1.2008;19:22;Female;1956;52;White;Speeding;Speeding;Yes;Incident to Arrest,Inventory;Citation;No;30+ Min;No;103
915;17.1.2008;0:29;Male;1981;27;Hispanic;Speeding;Speeding;Yes;Reasonable Suspicion;Citation;No;16-30 Min;No;104
916;18.1.2008;13:36;Male;1955;53;White;Speeding;Speeding;Yes;Probable Cause;Citation;No;30+ Min;No;105
917;18.1.2008;14:58;Male;1976;32;Black;Speeding;Speeding;Yes;Inventory;Arrest Driver;Yes;0-15 Min;No;106
918;19.1.2008;23:10;Male;1984;24;Hispanic;Speeding;Speeding;Yes;Probable Cause;Citation;No;30+ Min;No;107
919;20.1.2008;2:00;Male;1986;22;White;Speeding;Speeding;Yes;Incident to Arrest;Arrest Driver;Yes;16-30 Min;No;108
920;22.1.2008;11:58;Female;1982;26;White;Speeding;Speeding;Yes;Incident to Arrest;Citation;No;16-30 Min;No;109
921;24.1.2008;23:13;Male;1982;26;Hispanic;Equipment/Inspection Violation;Equipment;Yes;Incident to Arrest;Citation;No;16-30 Min;No;100
922;26.1.2008;17:06;Male;1987;21;White;Suspicious Person;Other;Yes;Incident to Arrest;Arrest Driver;Yes;30+ Min;Yes;101
923;26.1.2008;19:30;Male;1958;50;White;Other Traffic Violation;Moving violation;Yes;Probable Cause;Citation;No;16-30 Min;Yes;102
924;27.1.2008;9:40;Male;1987;21;White;Speeding;Speeding;Yes;Probable Cause;Citation;No;16-30 Min;Yes;103
925;27.1.2008;19:58;Male;1988;20;White;Other Traffic Violation;Moving violation;Yes;Incident to Arrest;Citation;No;0-15 Min;No;104
926;27.1.2008;20:36;Male;1963;45;White;Other Traffic Violation;Moving violation;Yes;Protective Frisk;Citation;No;0-15 Min;No;105
927;28.1.2008;20:50;Male;1961;47;White;Registration Violation;Registration/plates;Yes;Incident to Arrest;Citation;No;30+ Min;No;106
928;29.1.2008;0:28;Male;1976;32;Black;Speeding;Speeding;Yes;Incident to Arrest;Citation;No;30+ Min;Yes;107
929;29.1.2008;15:14;Male;1987;21;Black;Equipment/Inspection Violation;Equipment;Yes;Incident to Arrest;Citation;No;16-30 Min;No;108
930;30.1.2008;0:27;Male;1984;24;White;Speeding;Speeding;Yes;Inventory;Arrest Driver;Yes;0-15 Min;No;109
931;30.1.2008;19:55;Male;1986;22;Hispanic;Equipment/Inspection Violation;Equipment;Yes;Incident to Arrest,Inventory;Citation;No;30+ Min;No;100
932;31.1.2008;14:40;Male;1957;51;White;Other Traffic Violation;Moving violation;Yes;Incident to Arrest;No Action;No;16-30 Min;No;101
933;4.2.2008;0:00;Female;1963;45;White;Speeding;Speeding;Yes;Incident to Arrest,Probable Cause;Citation;No;30+ Min;Yes;102
934;5.2.2008;20:10;Male;1958;50;Asian;Other Traffic Violation;Moving violation;Yes;Inventory;Citation;No;16-30 Min;No;103
935;6.2.2008;12:21;Male;1986;22;Asian;Other Traffic Violation;Moving violation;Yes;Incident to Arrest;Arrest Driver;Yes;30+ Min;No;104
936;6.2.2008;18:30;Female;1979;29;White;Other Traffic Violation;Moving violation;Yes;Probable Cause;Citation;No;16-30 Min;Yes;105
937;6.2.2008;18:58;Male;1964;44;White;Other Traffic Violation;Moving violation;Yes;Protective Frisk;Citation;No;0-15 Min;No;106
938;8.2.2008;15:06;Male;1982;26;Hispanic;Other Traffic Violation;Moving violation;Yes;Incident to Arrest;Arrest Driver;Yes;30+ Min;No;107
939;9.2.2008;1:42;Male;1938;70;White;Other Traffic Violation;Moving violation;Yes;Incident to Arrest;Arrest Driver;Yes;16-30 Min;No;108
940;14.2.2008;11:13;Male;1973;35;White;Equipment/Inspection Violation;Equipment;Yes;Inventory;Arrest Driver;Yes;16-30 Min;No;109
941;14.2.2008;20:39;Male;1986;22;Hispanic;Registration Violation;Registration/plates;Yes;Incident to Arrest,Inventory,Probable Cause;No Action;No;16-30 Min;Yes;100
942;15.2.2008;12:45;Female;1989;19;White;Registration Violation;Registration/plates;Yes;Inventory;Citation;No;30+ Min;No;101
943;15.2.2008;22:42;Male;1988;20;Black;Speeding;Speeding;Yes;Incident to Arrest;Citation;No;0-15 Min;Yes;102
944;16.2.2008;15:02;Female;1989;19;Hispanic;Speeding;Speeding;Yes;Incident to Arrest;Citation;No;0-15 Min;No;103
945;17.2.2008;2:12;Male;1987;21;White;Call for Service;Other;Yes;Incident to Arrest;Arrest Driver;Yes;30+ Min;No;104
946;17.2.2008;12:43;Male;1975;33;Black;Registration Violation;Registration/plates;Yes;Incident to Arrest;Arrest Driver;Yes;16-30 Min;No;105
947;19.2.2008;11:23;Male;1975;33;Black;Other Traffic Violation;Moving violation;Yes;Incident to Arrest;Arrest Driver;Yes;16-30 Min;No;106
948;22.2.2008;13:07;Male;1980;28;White;Speeding;Speeding;Yes;Reasonable Suspicion;Citation;No;16-30 Min;No;107
949;24.2.2008;17:44;Male;1979;29;White;Other Traffic Violation;Moving violation;Yes;Incident to Arrest;Arrest Driver;Yes;30+ Min;No;108
950;26.2.2008;23:33;Male;1967;41;White;Equipment/Inspection Violation;Equipment;Yes;Probable Cause;Warning;No;0-15 Min;No;109
951;28.2.2008;1:57;Male;1979;29;Hispanic;Speeding;Speeding;Yes;Probable Cause,Reasonable Suspicion;Citation;No;16-30 Min;Yes;100
952;29.2.2008;16:47;Male;1986;22;Hispanic;Speeding;Speeding;Yes;Inventory;Citation;No;30+ Min;No;101
953;29.2.2008;20:33;Male;1972;36;Black;Speeding;Speeding;Yes;Probable Cause,Reasonable Suspicion;Citation;No;30+ Min;No;102
954;29.2.2008;23:07;Male;1983;25;White;Special Detail/Directed Patrol;Other;Yes;Incident to Arrest,Inventory;Arrest Driver;Yes;16-30 Min;No;103
955;1.3.2008;1:26;Male;1978;30;White;Other Traffic Violation;Moving violation;Yes;Incident to Arrest,Probable Cause;Arrest Driver;Yes;30+ Min;Yes;104
956;2.3.2008;9:52;Male;1963;45;White;Registration Violation;Registration/plates;Yes;Incident to Arrest;Arrest Driver;Yes;16-30 Min;No;105
957;2.3.2008;11:38;Male;1967;41;White;Registration Violation;Registration/plates;Yes;Incident to Arrest;Arrest Driver;Yes;16-30 Min;No;106
958;4.3.2008;10:07;Male;1980;28;White;Speeding;Speeding;Yes;Protective Frisk;Citation;No;16-30 Min;No;107
959;4.3.2008;10:26;Male;1963;45;Black;Equipment/Inspection Violation;Equipment;Yes;Incident to Arrest;Arrest Driver;Yes;16-30 Min;No;108
960;5.3.2008;20:26;Male;1987;21;Black;Speeding;Speeding;Yes;Probable Cause;Citation;No;16-30 Min;No;109
961;7.3.2008;12:17;Male;1979;29;White;Registration Violation;Registration/plates;Yes;Incident to Arrest;Arrest Driver;Yes;30+ Min;No;100
962;9.3.2008;14:47;Male;1958;50;White;Registration Violation;Registration/plates;Yes;Inventory;Citation;No;16-30 Min;No;101
963;12.3.2008;1:35;Male;1958;50;White;Speeding;Speeding;Yes;Incident to Arrest;Citation;No;0-15 Min;No;102
964;12.3.2008;17:29;Male;1989;19;White;Other Traffic Violation;Moving violation;Yes;Incident to Arrest;Arrest Passenger;Yes;30+ Min;No;103
965;13.3.2008;21:00;Male;1970;38;Black;Other Traffic Violation;Moving violation;Yes;Probable Cause;Arrest Driver;Yes;0-15 Min;Yes;104
966;14.3.2008;20:47;Female;1985;23;Black;Equipment/Inspection Violation;Equipment;Yes;Incident to Arrest;Arrest Passenger;Yes;16-30 Min;No;105
967;15.3.2008;9:00;Male;1967;41;Black;Other Traffic Violation;Moving violation;Yes;Incident to Arrest;Arrest Driver;Yes;30+ Min;No;106
968;16.3.2008;0:58;Female;1985;23;White;Other Traffic Violation;Moving violation;Yes;Probable Cause;Citation;No;16-30 Min;No;107
969;17.3.2008;9:23;Female;1974;34;Hispanic;Registration Violation;Registration/plates;Yes;Incident to Arrest;Citation;No;16-30 Min;No;108
970;18.3.2008;22:35;Female;1972;36;Hispanic;Equipment/Inspection Violation;Equipment;Yes;Incident to Arrest;Arrest Driver;Yes;16-30 Min;No;109
971;21.3.2008;0:02;Male;1973;35;White;Other Traffic Violation;Moving violation;Yes;Probable Cause;Citation;No;0-15 Min;Yes;100
972;23.3.2008;0:01;Male;1979;29;Asian;Other Traffic Violation;Moving violation;Yes;Incident to Arrest;Arrest Driver;Yes;30+ Min;No;101
973;24.3.2008;23:39;Male;1977;31;Black;Speeding;Speeding;Yes;Reasonable Suspicion;Citation;No;0-15 Min;No;102
974;26.3.2008;19:55;Female;1954;54;White;Speeding;Speeding;Yes;Incident to Arrest;Citation;No;16-30 Min;No;103
975;28.3.2008;0:49;Male;1988;20;Hispanic;Other Traffic Violation;Moving violation;Yes;Incident to Arrest;No Action;No;16-30 Min;No;104
976;30.3.2008;1:10;Male;1981;27;White;Equipment/Inspection Violation;Equipment;Yes;Incident to Arrest;Citation;No;0-15 Min;Yes;105
977;30.3.2008;11:54;Male;1959;49;Black;Equipment/Inspection Violation;Equipment;Yes;Reasonable Suspicion;Citation;No;16-30 Min;No;106
978;31.3.2008;1:18;Male;1950;58;Hispanic;Other Traffic Violation;Moving violation;Yes;Incident to Arrest;Arrest Driver;Yes;30+ Min;No;107
979;31.3.2008;8:30;Male;1953;55;White;Registration Violation;Registration/plates;Yes;Incident to Arrest;Arrest Driver;Yes;30+ Min;No;108
980;1.4.2008;2:27;Male;1953;55;Black;Equipment/Inspection Violation;Equipment;Yes;Incident to Arrest;Arrest Driver;Yes;16-30 Min;No;109
981;3.4.2008;15:00;Male;1986;22;Hispanic;Registration Violation;Registration/plates;Yes;Incident to Arrest;Citation;No;16-30 Min;No;100
982;4.4.2008;18:23;Female;1985;23;White;Speeding;Speeding;Yes;Probable Cause;Citation;No;0-15 Min;No;101
983;5.4.2008;1:42;Male;1975;33;White;Other Traffic Violation;Moving violation;Yes;Probable Cause;Citation;No;0-15 Min;No;102
984;5.4.2008;15:02;Male;1986;22;White;Speeding;Speeding;Yes;Protective Frisk;Citation;No;16-30 Min;No;103
985;6.4.2008;20:52;Female;1978;30;Hispanic;Warrant;Other;Yes;Incident to Arrest;Arrest Driver;Yes;16-30 Min;No;104
986;7.4.2008;3:14;Male;1972;36;Hispanic;Other Traffic Violation;Moving violation;Yes;Reasonable Suspicion;Warning;No;16-30 Min;No;105
987;7.4.2008;14:04;Male;1961;47;White;Equipment/Inspection Violation;Equipment;Yes;Incident to Arrest;Arrest Driver;Yes;30+ Min;No;106
988;7.4.2008;23:59;Male;1988;20;White;Speeding;Speeding;Yes;Reasonable Suspicion;Citation;No;0-15 Min;Yes;107
989;8.4.2008;14:31;Male;1960;48;Hispanic;Speeding;Speeding;Yes;Incident to Arrest;Citation;No;16-30 Min;No;108
990;8.4.2008;15:26;Male;1968;40;White;Other Traffic Violation;Moving violation;Yes;Incident to Arrest;Arrest Driver;Yes;16-30 Min;No;109
991;13.4.2008;1:06;Male;1987;21;White;Warrant;Other;Yes;Incident to Arrest;Citation;No;16-30 Min;No;100
992;14.4.2008;0:25;Male;1956;52;White;Other Traffic Violation;Moving violation;Yes;Probable Cause;Citation;No;16-30 Min;Yes;101
993;16.4.2008;7:10;Female;1977;31;White;Speeding;Speeding;Yes;Incident to Arrest,Protective Frisk;Citation;No;30+ Min;No;102
994;17.4.2008;1:21;Male;1969;39;White;Other Traffic Violation;Moving violation;Yes;Probable Cause;Citation;No;30+ Min;No;103
995;19.4.2008;18:30;Female;1967;41;Black;Equipment/Inspection Violation;Equipment;Yes;Incident to Arrest;Citation;No;16-30 Min;No;104
996;21.4.2008;11:19;Male;1993;15;Hispanic;Other Traffic Violation;Moving violation;Yes;Incident to Arrest;Arrest Driver;Yes;30+ Min;No;105
997;23.4.2008;7:05;Male;1963;45;Hispanic;Speeding;Speeding;Yes;Reasonable Suspicion;Citation;No;0-15 Min;No;106
998;25.4.2008;7:42;Female;1977;31;Black;Speeding;Speeding;Yes;Probable Cause;Citation;No;16-30 Min;Yes;107
999;25.4.2008;7:45;Female;1987;21;White;APB;Other;Yes;Incident to Arrest;Citation;No;16-30 Min;No;108
1000;27.4.2008;17:58;Male;1975;33;White;Speeding;Speeding;Yes;Inventory;Citation;No;30+ Min;No;109
1001;30.4.2008;10:14;Male;1952;56;Black;Speeding;Speeding;Yes;Incident to Arrest;Citation;No;30+ Min;No;100
1002;30.4.2008;15:37;Female;1987;21;White;Speeding;Speeding;Yes;Incident to Arrest;Citation;No;30+ Min;No;101
1003;2.5.2008;16:05;Male;1984;24;White;Speeding;Speeding;Yes;Reasonable Suspicion;Citation;No;16-30 Min;No;102
1004;3.5.2008;1:53;Male;1979;29;Black;Speeding;Speeding;Yes;Protective Frisk;Citation;No;0-15 Min;No;103
1005;3.5.2008;20:35;Male;1976;32;White;Other Traffic Violation;Moving violation;Yes;Incident to Arrest;Citation;No;30+ Min;No;104
1006;3.5.2008;23:05;Female;1986;22;Hispanic;Speeding;Speeding;Yes;Incident to Arrest;Citation;No;16-30 Min;No;105
1007;6.5.2008;1:31;Male;1983;25;White;Speeding;Speeding;Yes;Incident to Arrest,Inventory;Citation;No;30+ Min;No;106
1008;9.5.2008;3:00;Male;1960;48;Hispanic;Other Traffic Violation;Moving violation;Yes;Incident to Arrest;Arrest Driver;Yes;30+ Min;No;107
1009;10.5.2008;3:34;Male;1984;24;Hispanic;Speeding;Speeding;Yes;Inventory;Citation;No;16-30 Min;No;108
1010;12.5.2008;23:31;Female;1983;25;Black;Other Traffic Violation;Moving violation;Yes;Protective Frisk;Arrest Passenger;Yes;16-30 Min;No;109
1011;13.5.2008;2:12;Male;1986;22;White;Speeding;Speeding;Yes;Probable Cause;Citation;No;16-30 Min;Yes;100
1012;13.5.2008;18:30;Male;1983;25;White;Other Traffic Violation;Moving violation;Yes;Incident to Arrest,Protective Frisk;Arrest Driver;Yes;16-30 Min;No;101
1013;14.5.2008;2:30;Female;1987;21;Black;Other Traffic Violation;Moving violation;Yes;Probable Cause;Arrest Driver;Yes;30+ Min;Yes;102
1014;14.5.2008;9:54;Female;1981;27;Hispanic;Other Traffic Violation;Moving violation;Yes;Incident to Arrest;No Action;No;16-30 Min;No;103
1015;14.5.2008;22:44;Male;1985;23;Asian;Equipment/Inspection Violation;Equipment;Yes;Reasonable Suspicion;Citation;No;0-15 Min;Yes;104
1016;18.5.2008;16:04;Male;1982;26;White;Registration Violation;Registration/plates;Yes;Probable Cause;Citation;No;16-30 Min;Yes;105
1017;18.5.2008;16:55;Female;1967;41;White;Equipment/Inspection Violation;Equipment;Yes;Incident to Arrest;Citation;No;16-30 Min;No;106
1018;20.5.2008;0:26;Male;1978;30;White;Equipment/Inspection Violation;Equipment;Yes;Probable Cause;Citation;No;30+ Min;Yes;107
1019;20.5.2008;23:47;Male;1963;45;White;Other Traffic Violation;Moving violation;Yes;Incident to Arrest;Arrest Driver;Yes;16-30 Min;No;108
1020;24.5.2008;1:43;Male;1982;26;Hispanic;Speeding;Speeding;Yes;Incident to Arrest,Inventory;Arrest Driver;Yes;30+ Min;No;109
1021;24.5.2008;6:00;Male;1978;30;White;Call for Service;Other;Yes;Protective Frisk;Citation;No;30+ Min;Yes;100
1022;24.5.2008;9:17;Female;1976;32;White;Special Detail/Directed Patrol;Other;Yes;Incident to Arrest;Citation;No;16-30 Min;No;101
1023;24.5.2008;14:06;Male;1977;31;White;Speeding;Speeding;Yes;Probable Cause;Citation;No;16-30 Min;No;102
1024;25.5.2008;0:34;Female;1982;26;White;Other Traffic Violation;Moving violation;Yes;Reasonable Suspicion;Citation;No;16-30 Min;No;103
1025;25.5.2008;1:06;Female;1992;16;Hispanic;Registration Violation;Registration/plates;Yes;Incident to Arrest;No Action;No;16-30 Min;No;104
1026;25.5.2008;9:28;Male;1986;22;White;Registration Violation;Registration/plates;Yes;Incident to Arrest,Inventory;Arrest Driver;Yes;30+ Min;No;105
1027;25.5.2008;23:55;Female;1957;51;White;Speeding;Speeding;Yes;Inventory;Citation;No;30+ Min;No;106
1028;26.5.2008;2:10;Male;1980;28;Hispanic;Other Traffic Violation;Moving violation;Yes;Incident to Arrest;Arrest Driver;Yes;30+ Min;No;107
1029;26.5.2008;11:55;Male;1969;39;White;Speeding;Speeding;Yes;Probable Cause;Citation;No;16-30 Min;Yes;108
1030;28.5.2008;1:34;Female;1986;22;White;Speeding;Speeding;Yes;Incident to Arrest;Citation;No;30+ Min;No;109
1031;28.5.2008;10:32;Male;1982;26;Hispanic;Speeding;Speeding;Yes;Incident to Arrest;Citation;No;30+ Min;No;100
